ID_Transmision,Canal,Categoria,Espectadores_Pico,Horas_Transmitidas
1329,Streamer_329,Just Chatting,31401.0,6.6
4074,Streamer_3074,Arte,7036.0,9.5
4969,Streamer_3969,Arte,43465.0,2.7
20181,Streamer_19181,Gaming,4379.0,7.6
16397,Streamer_15397,Musica,18881.0,1.3
9855,Streamer_8855,Just Chatting,26128.0,7.1
19999,Streamer_18999,Gaming,15714.0,4.1
20127,Streamer_19127,Gaming,17668.0,8.6
1050,Streamer_50,Musica,19841.0,10.8
5208,Streamer_4208,Just Chatting,3722.0,7.6
3050,Streamer_2050,Gaming,38232.0,7.7
8570,Streamer_7570,Just Chatting,22129.0,5.1
1204,Streamer_204,Just Chatting,18606.0,2.1
4485,Streamer_3485,Just Chatting,40877.0,7.4
3804,Streamer_2804,Musica,46336.0,7.0
13783,Streamer_12783,Arte,38488.0,11.2
20815,Streamer_19815,Just Chatting,9597.0,3.6
5138,Streamer_4138,Arte,34663.0,7.2
15718,Streamer_14718,Arte,22644.0,5.0
1804,Streamer_804,Musica,10087.0,4.4
17421,Streamer_16421,Musica,15900.0,11.3
3593,Streamer_2593,Just Chatting,46911.0,11.6
7533,Streamer_6533,Just Chatting,35338.0,4.2
10104,Streamer_9104,Gaming,35342.0,8.0
8000,Streamer_7000,Just Chatting,7118.0,8.0
11992,Streamer_10992,Gaming,1697.0,4.3
8102,Streamer_7102,Arte,33035.0,5.4
14654,Streamer_13654,Arte,42092.0,11.6
12942,Streamer_11942,Musica,18419.0,6.2
4166,Streamer_3166,Just Chatting,35685.0,5.9
12699,Streamer_11699,Musica,31396.0,10.4
3907,Streamer_2907,Just Chatting,28204.0,4.0
3865,Streamer_2865,Esports,,11.8
7823,Streamer_6823,Arte,20629.0,4.1
1740,Streamer_740,Arte,7606.0,1.9
7471,Streamer_6471,Esports,18778.0,1.1
17125,Streamer_16125,Just Chatting,84.0,1.1
15930,Streamer_14930,Just Chatting,48793.0,5.0
3601,Streamer_2601,Just Chatting,1745.0,8.3
9253,Streamer_8253,Musica,9498.0,1.6
12550,Streamer_11550,Just Chatting,28697.0,9.7
14074,Streamer_13074,Musica,27002.0,4.5
2249,Streamer_1249,Musica,40067.0,1.8
15149,Streamer_14149,Esports,8593.0,5.8
19453,Streamer_18453,Gaming,12161.0,11.4
20664,Streamer_19664,Arte,47365.0,6.9
7010,Streamer_6010,Arte,7677.0,1.4
9530,Streamer_8530,Just Chatting,27923.0,9.5
18807,Streamer_17807,Just Chatting,33096.0,9.9
12304,Streamer_11304,Musica,42334.0,4.4
8568,Streamer_7568,Musica,6804.0,4.0
6293,Streamer_5293,Arte,28792.0,10.3
8008,Streamer_7008,Just Chatting,9580.0,2.4
15664,Streamer_14664,Arte,42187.0,8.9
10167,Streamer_9167,Just Chatting,39650.0,2.6
15534,Streamer_14534,Arte,47295.0,7.8
16266,Streamer_15266,Just Chatting,38822.0,2.7
10948,Streamer_9948,Just Chatting,39946.0,11.9
10152,Streamer_9152,Musica,26553.0,9.7
14183,Streamer_13183,Arte,9903.0,6.0
10423,Streamer_9423,Gaming,48369.0,6.2
18019,Streamer_17019,Gaming,1418.0,6.7
10992,Streamer_9992,Just Chatting,43408.0,4.8
5641,Streamer_4641,Arte,21362.0,7.4
14236,Streamer_13236,Gaming,46273.0,4.2
1973,Streamer_973,Arte,31848.0,7.7
16409,Streamer_15409,Gaming,21880.0,5.0
16645,Streamer_15645,Gaming,30904.0,10.6
14676,Streamer_13676,Arte,49749.0,5.2
9706,Streamer_8706,Esports,7338.0,2.4
5531,Streamer_4531,Arte,39078.0,2.8
6215,Streamer_5215,Gaming,43604.0,7.9
6114,Streamer_5114,Esports,5342.0,10.2
12054,Streamer_11054,Gaming,35596.0,10.5
1562,Streamer_562,Gaming,30429.0,5.3
7441,Streamer_6441,Esports,14723.0,3.6
5494,Streamer_4494,Just Chatting,33886.0,7.9
4758,Streamer_3758,Arte,26075.0,4.6
4241,Streamer_3241,Just Chatting,28444.0,10.3
1504,Streamer_504,,48004.0,10.4
8431,Streamer_7431,Esports,44048.0,5.0
7543,Streamer_6543,Arte,37318.0,3.0
10797,Streamer_9797,Musica,7172.0,1.2
14239,Streamer_13239,Gaming,5492.0,4.1
11618,Streamer_10618,Esports,14157.0,4.5
19306,Streamer_18306,Esports,22673.0,4.2
3299,Streamer_2299,Esports,30681.0,8.7
20480,Streamer_19480,Just Chatting,36543.0,6.2
10475,Streamer_9475,Just Chatting,46086.0,4.1
3268,Streamer_2268,Musica,23046.0,3.2
15907,Streamer_14907,Just Chatting,5995.0,3.1
7714,Streamer_6714,Gaming,27460.0,9.6
4740,Streamer_3740,Just Chatting,44252.0,4.3
14358,Streamer_13358,Arte,24799.0,11.5
17543,Streamer_16543,Esports,28245.0,10.5
6826,Streamer_5826,Just Chatting,5556.0,7.9
15973,Streamer_14973,Musica,41101.0,7.1
8867,Streamer_7867,Just Chatting,27692.0,10.6
2454,Streamer_1454,Arte,32316.0,7.8
14496,Streamer_13496,Just Chatting,6333.0,4.4
9659,Streamer_8659,Gaming,2019.0,2.5
7602,Streamer_6602,Arte,9645.0,11.6
2199,Streamer_1199,Arte,22982.0,2.4
5856,Streamer_4856,Esports,34991.0,5.0
15249,Streamer_14249,Musica,12347.0,6.1
3514,Streamer_2514,Gaming,29514.0,5.0
18828,Streamer_17828,Esports,20626.0,4.1
8164,Streamer_7164,Musica,28560.0,6.9
3155,Streamer_2155,Musica,4281.0,10.8
16704,Streamer_15704,Musica,2059.0,3.7
19216,Streamer_18216,Just Chatting,24228.0,4.7
9141,Streamer_8141,Gaming,35760.0,4.2
4360,Streamer_3360,Esports,10935.0,11.1
7976,Streamer_6976,Just Chatting,2106.0,7.9
2163,Streamer_1163,Arte,14548.0,3.4
19782,Streamer_18782,Arte,39651.0,3.7
14328,Streamer_13328,Arte,34585.0,11.2
6328,Streamer_5328,Arte,24777.0,7.7
2822,Streamer_1822,Musica,25203.0,9.3
2753,Streamer_1753,,4131.0,6.3
12000,Streamer_11000,Musica,45619.0,4.1
15221,Streamer_14221,Esports,4447.0,5.3
13136,Streamer_12136,Musica,19507.0,10.5
20054,Streamer_19054,Arte,40289.0,11.8
19426,Streamer_18426,Gaming,21727.0,10.8
9641,Streamer_8641,Arte,3806.0,9.2
13623,Streamer_12623,Musica,11933.0,11.0
9160,Streamer_8160,Musica,8979.0,6.4
10772,Streamer_9772,Just Chatting,35503.0,8.6
2473,Streamer_1473,Esports,33812.0,4.0
19543,Streamer_18543,Gaming,12481.0,10.9
1156,Streamer_156,Just Chatting,25288.0,5.6
12058,Streamer_11058,Esports,29989.0,11.0
19261,Streamer_18261,Arte,46841.0,10.6
15554,Streamer_14554,Gaming,8439.0,2.8
14819,Streamer_13819,Musica,49786.0,2.1
11513,Streamer_10513,Gaming,5663.0,1.1
7676,Streamer_6676,Arte,6831.0,5.3
6023,Streamer_5023,Musica,35867.0,5.2
2091,Streamer_1091,Esports,18135.0,9.6
11583,Streamer_10583,,1363.0,9.6
6976,Streamer_5976,Musica,33840.0,5.5
7626,Streamer_6626,Arte,3445.0,7.6
7861,Streamer_6861,Esports,21370.0,7.8
6684,Streamer_5684,Gaming,16293.0,10.1
6130,Streamer_5130,Gaming,4636.0,5.5
2838,Streamer_1838,Gaming,20512.0,10.6
11347,Streamer_10347,Just Chatting,16910.0,1.8
1177,Streamer_177,Just Chatting,2612.0,4.6
16946,,Musica,35202.0,7.7
19820,Streamer_18820,Esports,12346.0,9.7
10884,Streamer_9884,Arte,17974.0,11.4
10393,Streamer_9393,Esports,24045.0,4.9
18461,Streamer_17461,Esports,15113.0,10.6
13655,Streamer_12655,Esports,14456.0,2.2
14665,Streamer_13665,Arte,9992.0,10.8
19980,Streamer_18980,Musica,16729.0,8.1
14718,Streamer_13718,Musica,18497.0,11.6
10880,Streamer_9880,Musica,22764.0,5.4
2042,Streamer_1042,,27967.0,4.0
16041,Streamer_15041,Esports,41679.0,4.7
16590,Streamer_15590,Just Chatting,3335.0,10.8
17918,Streamer_16918,Gaming,35156.0,11.1
9459,Streamer_8459,Gaming,11465.0,4.6
9496,Streamer_8496,Gaming,20231.0,3.9
11324,Streamer_10324,Arte,5765.0,2.8
15630,Streamer_14630,Esports,13390.0,4.2
3652,Streamer_2652,Esports,39536.0,5.8
14262,Streamer_13262,Arte,42712.0,8.1
5914,Streamer_4914,Just Chatting,11458.0,4.5
18135,Streamer_17135,Just Chatting,2299.0,9.8
11830,Streamer_10830,Arte,61.0,7.5
8134,Streamer_7134,Musica,15137.0,3.8
15761,Streamer_14761,Gaming,13158.0,4.8
13004,Streamer_12004,Arte,25979.0,9.1
17131,Streamer_16131,Just Chatting,24276.0,8.9
20165,Streamer_19165,Musica,39017.0,3.0
6654,Streamer_5654,Arte,43292.0,3.1
4705,Streamer_3705,Esports,7147.0,8.1
9149,Streamer_8149,Musica,7317.0,11.1
11995,Streamer_10995,Arte,38167.0,4.2
18164,Streamer_17164,Just Chatting,33014.0,2.0
6782,Streamer_5782,Esports,20408.0,4.3
16896,Streamer_15896,Gaming,21888.0,5.3
18349,Streamer_17349,Esports,25318.0,3.0
6996,Streamer_5996,Esports,21192.0,7.1
16031,Streamer_15031,Gaming,34724.0,10.4
1380,Streamer_380,Musica,9617.0,6.2
6735,Streamer_5735,Arte,46297.0,7.3
10676,Streamer_9676,Gaming,39379.0,1.5
10293,Streamer_9293,Esports,14013.0,3.0
16382,Streamer_15382,Gaming,36486.0,2.8
11340,Streamer_10340,Musica,24090.0,8.9
10504,Streamer_9504,Esports,27595.0,1.8
17197,Streamer_16197,Esports,45637.0,9.4
16944,Streamer_15944,Gaming,1862.0,3.7
19486,Streamer_18486,Esports,21714.0,2.7
3361,Streamer_2361,Musica,33618.0,8.1
5775,Streamer_4775,Esports,4599.0,1.4
4215,Streamer_3215,Esports,,10.0
16636,Streamer_15636,Just Chatting,16283.0,1.6
19387,Streamer_18387,,29443.0,9.4
12805,Streamer_11805,Esports,36209.0,3.8
1089,Streamer_89,Esports,7055.0,4.4
18603,Streamer_17603,Arte,27450.0,4.7
3146,Streamer_2146,Just Chatting,6306.0,10.3
3207,Streamer_2207,Musica,26483.0,11.1
14451,Streamer_13451,,,11.0
10056,Streamer_9056,Just Chatting,23285.0,6.4
6276,Streamer_5276,Gaming,3128.0,7.3
7869,Streamer_6869,Gaming,47103.0,7.6
4660,Streamer_3660,Arte,1851.0,3.9
9636,Streamer_8636,Esports,43151.0,10.5
14992,Streamer_13992,,39696.0,3.8
6122,Streamer_5122,Musica,6771.0,4.3
6001,Streamer_5001,Arte,11662.0,8.9
16849,Streamer_15849,Arte,19856.0,1.0
9462,Streamer_8462,Just Chatting,39987.0,7.3
13325,Streamer_12325,,5649.0,7.7
4864,Streamer_3864,Esports,5820.0,8.6
7507,Streamer_6507,Esports,38822.0,5.8
14544,Streamer_13544,Esports,14662.0,7.7
15042,Streamer_14042,Musica,2812.0,6.9
18636,Streamer_17636,Esports,14615.0,7.3
15452,Streamer_14452,Gaming,27087.0,7.8
19036,Streamer_18036,Just Chatting,15293.0,6.7
1025,Streamer_25,Esports,1427.0,2.6
15139,Streamer_14139,Esports,30513.0,11.6
16890,Streamer_15890,Gaming,33451.0,10.1
4278,Streamer_3278,Just Chatting,35240.0,2.1
13516,Streamer_12516,Just Chatting,40018.0,8.0
13209,Streamer_12209,Esports,40170.0,6.4
9028,Streamer_8028,Esports,34152.0,8.4
6211,Streamer_5211,Arte,5964.0,9.0
15484,Streamer_14484,Esports,25774.0,2.8
5044,Streamer_4044,Gaming,4931.0,9.6
17650,Streamer_16650,Arte,8063.0,9.5
16454,Streamer_15454,Arte,5173.0,9.0
17375,Streamer_16375,Just Chatting,10460.0,9.4
13521,Streamer_12521,Just Chatting,8002.0,6.0
18902,Streamer_17902,Musica,463.0,10.6
20240,Streamer_19240,Gaming,24056.0,7.7
16324,Streamer_15324,Musica,32538.0,8.4
19258,Streamer_18258,Esports,30244.0,7.5
14126,Streamer_13126,Musica,30705.0,1.9
18671,Streamer_17671,Just Chatting,34701.0,8.3
16475,Streamer_15475,Esports,44915.0,4.6
20427,Streamer_19427,Musica,11769.0,11.2
16164,Streamer_15164,Gaming,28277.0,10.1
9573,Streamer_8573,Esports,12814.0,11.7
19704,Streamer_18704,Musica,19536.0,8.1
11543,Streamer_10543,Esports,42770.0,2.7
9841,Streamer_8841,Esports,31514.0,7.1
5611,Streamer_4611,Esports,14771.0,5.7
16029,Streamer_15029,Arte,46558.0,8.0
11648,Streamer_10648,Esports,7407.0,1.5
10464,Streamer_9464,Arte,,3.0
14478,Streamer_13478,Just Chatting,47182.0,7.2
5876,Streamer_4876,Arte,29243.0,3.5
8240,Streamer_7240,Musica,49059.0,8.4
15881,Streamer_14881,Gaming,12686.0,10.1
8466,Streamer_7466,Musica,28000.0,5.0
11930,Streamer_10930,Musica,10627.0,5.2
8148,Streamer_7148,Just Chatting,21081.0,10.2
4198,,Gaming,36912.0,3.8
8551,Streamer_7551,Arte,44529.0,4.2
6490,Streamer_5490,Gaming,46297.0,4.6
10747,Streamer_9747,Arte,941.0,2.1
3293,Streamer_2293,Musica,23864.0,7.1
9366,Streamer_8366,Arte,41976.0,10.7
6504,Streamer_5504,Gaming,16392.0,8.2
20095,Streamer_19095,Gaming,19728.0,5.2
18062,Streamer_17062,Gaming,2521.0,4.8
14115,Streamer_13115,Arte,43661.0,2.5
2615,Streamer_1615,Esports,4002.0,6.0
3136,Streamer_2136,Gaming,27713.0,10.2
15134,Streamer_14134,Musica,8706.0,11.5
18835,Streamer_17835,Esports,36998.0,9.8
16061,Streamer_15061,Gaming,9778.0,4.3
11553,Streamer_10553,Arte,35148.0,10.0
7515,Streamer_6515,Arte,29414.0,3.7
16861,Streamer_15861,Just Chatting,40954.0,8.0
7435,Streamer_6435,Esports,7074.0,10.1
14528,Streamer_13528,Esports,33104.0,1.7
16310,Streamer_15310,Musica,39190.0,4.0
17982,Streamer_16982,Just Chatting,22796.0,3.9
19098,Streamer_18098,Just Chatting,8046.0,9.6
9449,Streamer_8449,Esports,618.0,6.9
7611,Streamer_6611,Gaming,13168.0,1.1
14335,Streamer_13335,Esports,48261.0,11.8
20032,Streamer_19032,Gaming,7633.0,4.3
1616,Streamer_616,Arte,6018.0,11.2
6896,Streamer_5896,Arte,43075.0,6.0
11906,Streamer_10906,Musica,5735.0,11.2
9806,Streamer_8806,Musica,18354.0,8.1
19484,Streamer_18484,Musica,6045.0,2.7
15385,Streamer_14385,Esports,34432.0,1.0
15873,Streamer_14873,Gaming,36439.0,11.8
17052,Streamer_16052,Arte,43375.0,1.8
9694,Streamer_8694,Just Chatting,6324.0,7.6
13821,Streamer_12821,Musica,49861.0,1.1
15344,Streamer_14344,Musica,24129.0,3.0
11453,Streamer_10453,Esports,42900.0,2.3
9704,Streamer_8704,Arte,14221.0,5.1
9142,Streamer_8142,Musica,6644.0,2.7
7116,Streamer_6116,Gaming,1565.0,7.4
16211,Streamer_15211,Just Chatting,75.0,8.3
12485,Streamer_11485,Esports,45268.0,10.7
17769,Streamer_16769,Gaming,45431.0,3.7
7542,Streamer_6542,Musica,46021.0,7.7
11691,Streamer_10691,Musica,42746.0,7.9
16088,Streamer_15088,Esports,5236.0,6.1
20981,Streamer_19981,Arte,10323.0,2.6
9045,Streamer_8045,Musica,37901.0,11.1
5816,Streamer_4816,Esports,11934.0,5.8
8945,Streamer_7945,Musica,6916.0,11.4
7354,Streamer_6354,Gaming,41069.0,4.6
18775,Streamer_17775,Just Chatting,12326.0,2.5
5334,Streamer_4334,Arte,1474.0,2.2
16431,Streamer_15431,Gaming,18103.0,8.0
15376,Streamer_14376,Musica,20409.0,4.6
1148,Streamer_148,Arte,29740.0,4.8
20518,Streamer_19518,Musica,32995.0,8.7
16602,Streamer_15602,Arte,39926.0,12.0
18350,Streamer_17350,Musica,13028.0,7.8
1783,Streamer_783,Gaming,12265.0,11.8
13385,Streamer_12385,Arte,3515.0,4.2
5551,Streamer_4551,Esports,20405.0,6.5
10344,Streamer_9344,Esports,8267.0,9.1
1118,Streamer_118,Esports,17536.0,3.8
19369,Streamer_18369,Esports,25364.0,6.2
2403,Streamer_1403,Arte,11833.0,6.4
9939,Streamer_8939,Musica,34468.0,3.5
16693,Streamer_15693,Musica,48861.0,4.8
16076,Streamer_15076,Esports,28003.0,4.1
18234,Streamer_17234,Gaming,43822.0,3.0
15039,Streamer_14039,Gaming,38619.0,10.7
2004,Streamer_1004,Arte,7028.0,2.1
11679,Streamer_10679,Just Chatting,24188.0,4.1
14191,Streamer_13191,Musica,21004.0,5.9
2479,Streamer_1479,,42555.0,5.6
20361,Streamer_19361,Just Chatting,29636.0,11.7
5035,Streamer_4035,Arte,35056.0,8.8
16284,Streamer_15284,Esports,48515.0,9.2
17656,Streamer_16656,Musica,6217.0,4.7
12107,Streamer_11107,Musica,45805.0,10.9
18075,Streamer_17075,Arte,3106.0,7.3
14096,Streamer_13096,Gaming,2331.0,2.7
9785,Streamer_8785,Just Chatting,32667.0,8.1
12065,Streamer_11065,,11141.0,11.4
13692,Streamer_12692,Arte,35335.0,7.8
14486,Streamer_13486,Just Chatting,36502.0,3.6
6702,Streamer_5702,Arte,31025.0,5.5
4676,Streamer_3676,Just Chatting,29195.0,8.7
8004,Streamer_7004,Just Chatting,258.0,10.4
17378,Streamer_16378,,30962.0,9.5
7667,Streamer_6667,Musica,13727.0,5.6
17628,Streamer_16628,Musica,8701.0,3.7
5256,Streamer_4256,Esports,23271.0,1.8
2488,Streamer_1488,Esports,1435.0,4.2
12400,Streamer_11400,Just Chatting,32534.0,4.0
11502,Streamer_10502,Esports,35140.0,6.9
3499,Streamer_2499,Musica,28741.0,2.6
12316,Streamer_11316,Musica,25357.0,6.9
12432,Streamer_11432,Arte,42574.0,12.0
16498,Streamer_15498,Just Chatting,15723.0,4.8
11247,Streamer_10247,Esports,11119.0,1.5
17294,Streamer_16294,Esports,19464.0,6.6
16529,Streamer_15529,Arte,11227.0,5.0
12377,Streamer_11377,,10505.0,7.6
1930,Streamer_930,Just Chatting,19271.0,10.5
15052,Streamer_14052,Just Chatting,2711.0,8.7
12093,Streamer_11093,Just Chatting,581.0,2.9
14492,Streamer_13492,Esports,41194.0,9.6
1020,Streamer_20,Gaming,32729.0,6.2
13152,Streamer_12152,Musica,30983.0,2.8
1881,Streamer_881,Musica,48325.0,4.6
10656,Streamer_9656,Esports,77.0,10.2
9376,Streamer_8376,Arte,3475.0,7.3
6758,Streamer_5758,Arte,4468.0,9.9
2397,Streamer_1397,Arte,14608.0,2.3
19423,Streamer_18423,Gaming,27255.0,4.1
1355,Streamer_355,Esports,13851.0,6.1
14077,Streamer_13077,Just Chatting,8636.0,5.6
7807,Streamer_6807,Arte,45841.0,7.1
2892,Streamer_1892,Gaming,35248.0,3.2
11563,Streamer_10563,Just Chatting,31164.0,2.7
1157,Streamer_157,Gaming,27027.0,9.2
8742,Streamer_7742,Esports,39521.0,10.7
13124,Streamer_12124,Esports,17714.0,8.5
9584,Streamer_8584,Esports,6745.0,9.2
13240,Streamer_12240,Esports,19263.0,9.3
2580,Streamer_1580,Gaming,45825.0,2.1
7858,Streamer_6858,Musica,598.0,9.3
18837,Streamer_17837,Gaming,40533.0,2.3
4343,Streamer_3343,Arte,,9.6
16520,Streamer_15520,Esports,21551.0,8.6
8389,Streamer_7389,Arte,48824.0,4.1
6438,Streamer_5438,Esports,33589.0,8.4
3570,Streamer_2570,Esports,44728.0,4.7
18096,Streamer_17096,Arte,48148.0,10.6
5608,Streamer_4608,Gaming,29767.0,3.4
14454,Streamer_13454,Just Chatting,45442.0,3.6
7728,Streamer_6728,Just Chatting,41978.0,4.8
15069,Streamer_14069,Esports,31353.0,7.0
11168,Streamer_10168,Musica,787.0,12.0
8269,Streamer_7269,Musica,37636.0,11.4
12916,Streamer_11916,Musica,33648.0,9.2
8793,Streamer_7793,Gaming,7120.0,4.7
5925,Streamer_4925,Gaming,32434.0,10.1
1650,Streamer_650,Arte,11188.0,11.5
4625,Streamer_3625,Arte,33307.0,2.2
1523,Streamer_523,Arte,40616.0,3.4
8955,Streamer_7955,Just Chatting,2404.0,2.0
10989,Streamer_9989,Musica,18526.0,1.9
2680,Streamer_1680,Gaming,1918.0,6.7
20831,Streamer_19831,Arte,36716.0,7.2
4821,Streamer_3821,Just Chatting,45590.0,2.3
19777,Streamer_18777,Just Chatting,42317.0,2.0
6346,Streamer_5346,Musica,38335.0,5.7
12227,Streamer_11227,Musica,6968.0,6.5
7813,Streamer_6813,Arte,29382.0,8.2
3550,Streamer_2550,Arte,19606.0,1.2
7992,Streamer_6992,Arte,1096.0,3.2
18698,Streamer_17698,Just Chatting,17006.0,1.6
4734,Streamer_3734,Gaming,33800.0,3.8
15509,Streamer_14509,Gaming,48235.0,2.9
20190,Streamer_19190,Gaming,17947.0,6.9
17635,Streamer_16635,Musica,32285.0,1.6
20539,Streamer_19539,Arte,8437.0,5.1
17224,Streamer_16224,Esports,44494.0,4.0
17116,Streamer_16116,Just Chatting,40364.0,1.7
6952,Streamer_5952,Arte,7308.0,7.9
2346,Streamer_1346,Esports,38872.0,9.1
13033,Streamer_12033,Just Chatting,33541.0,4.9
14950,Streamer_13950,Esports,35917.0,5.5
7549,Streamer_6549,Musica,29158.0,5.3
11849,Streamer_10849,Esports,25372.0,9.2
7258,Streamer_6258,Musica,44867.0,5.4
16279,Streamer_15279,Gaming,33944.0,4.1
18080,Streamer_17080,Esports,37568.0,3.3
5088,Streamer_4088,Arte,32607.0,5.1
9663,Streamer_8663,Musica,26432.0,8.9
5391,Streamer_4391,Arte,13207.0,3.6
1096,Streamer_96,Gaming,14793.0,10.2
9283,Streamer_8283,Esports,49276.0,8.0
17436,Streamer_16436,Just Chatting,7262.0,3.8
10023,Streamer_9023,Arte,11576.0,5.9
17905,Streamer_16905,Arte,17158.0,8.7
19192,Streamer_18192,Gaming,9869.0,8.6
6055,Streamer_5055,Arte,4482.0,8.3
2586,Streamer_1586,Just Chatting,9612.0,4.4
10515,Streamer_9515,Esports,6619.0,3.8
1386,Streamer_386,Musica,36714.0,10.6
14175,Streamer_13175,Just Chatting,22927.0,9.9
20902,Streamer_19902,,3992.0,11.5
7115,Streamer_6115,Gaming,16935.0,5.3
6920,Streamer_5920,Esports,7247.0,10.4
14800,Streamer_13800,Arte,20195.0,4.1
20203,Streamer_19203,Esports,26244.0,1.5
18578,Streamer_17578,Esports,48136.0,9.0
8399,Streamer_7399,Musica,,3.6
3139,Streamer_2139,Esports,47723.0,4.2
1497,Streamer_497,Gaming,48195.0,7.4
18704,Streamer_17704,Musica,9484.0,4.1
7510,Streamer_6510,Gaming,33573.0,2.6
15154,Streamer_14154,Just Chatting,20149.0,3.1
17405,Streamer_16405,Just Chatting,47735.0,9.3
4331,Streamer_3331,Gaming,29270.0,5.5
6048,Streamer_5048,Musica,14817.0,8.2
2746,Streamer_1746,Arte,23738.0,11.6
3492,Streamer_2492,Arte,34480.0,5.9
14253,Streamer_13253,Esports,6621.0,4.8
19594,Streamer_18594,Musica,2216.0,7.2
14450,Streamer_13450,Arte,17255.0,5.9
8995,Streamer_7995,Just Chatting,10263.0,6.8
8082,Streamer_7082,Arte,32951.0,4.2
11272,Streamer_10272,Musica,25514.0,6.8
14168,Streamer_13168,Esports,49262.0,5.6
15467,Streamer_14467,Just Chatting,46276.0,11.5
3176,,Gaming,2250.0,5.0
11525,Streamer_10525,Esports,26918.0,1.0
5705,Streamer_4705,Just Chatting,5954.0,6.7
11724,Streamer_10724,Esports,28791.0,4.7
7370,Streamer_6370,Just Chatting,3734.0,11.7
5858,Streamer_4858,Arte,213.0,9.5
3343,Streamer_2343,Musica,36371.0,6.9
20184,Streamer_19184,Musica,16737.0,11.8
9124,Streamer_8124,Arte,22159.0,5.9
17449,Streamer_16449,Just Chatting,42622.0,11.1
1238,Streamer_238,Musica,1128.0,9.0
6408,Streamer_5408,Just Chatting,47165.0,10.4
10503,Streamer_9503,Musica,2164.0,5.0
12351,Streamer_11351,Arte,26905.0,6.0
9679,Streamer_8679,Just Chatting,18133.0,6.0
6349,Streamer_5349,Just Chatting,38156.0,10.3
8098,Streamer_7098,Musica,36298.0,7.2
18675,Streamer_17675,Musica,44712.0,2.2
4260,Streamer_3260,Esports,35170.0,6.0
17101,Streamer_16101,Esports,35276.0,5.5
13159,Streamer_12159,Arte,3152.0,6.4
18082,Streamer_17082,Esports,8951.0,5.4
4849,Streamer_3849,Just Chatting,46460.0,7.7
1201,Streamer_201,Musica,5601.0,6.1
7206,Streamer_6206,Gaming,1137.0,8.4
18242,Streamer_17242,Musica,35228.0,11.7
7067,Streamer_6067,Gaming,9222.0,3.6
9195,Streamer_8195,Gaming,25363.0,9.3
9774,Streamer_8774,Arte,,9.9
1623,Streamer_623,Musica,46716.0,4.1
19280,Streamer_18280,Gaming,25715.0,3.1
2283,Streamer_1283,Arte,17905.0,2.0
16116,Streamer_15116,Just Chatting,7282.0,2.2
9705,Streamer_8705,Arte,,6.2
8859,Streamer_7859,Arte,24431.0,11.5
9998,Streamer_8998,Gaming,25416.0,9.4
15264,Streamer_14264,Musica,18573.0,4.7
12951,Streamer_11951,Esports,22477.0,7.0
12243,Streamer_11243,Gaming,298.0,1.6
18038,Streamer_17038,Arte,27764.0,10.8
19641,Streamer_18641,Esports,11946.0,9.5
4452,Streamer_3452,Arte,38170.0,7.6
15786,Streamer_14786,Arte,6915.0,1.9
11263,Streamer_10263,Esports,27076.0,1.0
8291,Streamer_7291,Esports,30757.0,2.1
15532,Streamer_14532,Arte,34435.0,3.0
10488,Streamer_9488,Musica,40676.0,4.0
18646,Streamer_17646,Gaming,35773.0,10.6
16884,Streamer_15884,Just Chatting,31795.0,11.7
4438,Streamer_3438,Esports,22689.0,7.5
12328,Streamer_11328,Arte,24815.0,11.8
7504,Streamer_6504,Gaming,17084.0,8.8
18908,Streamer_17908,Just Chatting,34351.0,6.4
15468,Streamer_14468,Esports,1142.0,12.0
10567,Streamer_9567,Musica,18883.0,5.5
16224,Streamer_15224,Musica,,10.1
17574,Streamer_16574,Arte,25272.0,5.2
10869,Streamer_9869,Just Chatting,31888.0,3.3
13978,Streamer_12978,Just Chatting,241.0,11.5
12780,Streamer_11780,Just Chatting,24618.0,8.3
2353,Streamer_1353,Arte,44959.0,7.1
9307,Streamer_8307,Just Chatting,48275.0,6.7
17114,Streamer_16114,Esports,33435.0,5.1
13779,Streamer_12779,Arte,47817.0,9.8
8909,Streamer_7909,Musica,18999.0,2.1
9793,Streamer_8793,Musica,29664.0,11.3
10702,Streamer_9702,Esports,44064.0,6.7
16986,Streamer_15986,Just Chatting,27234.0,7.5
1252,Streamer_252,Esports,6065.0,5.3
17442,Streamer_16442,Arte,44590.0,4.3
1320,Streamer_320,Just Chatting,46099.0,4.9
12592,Streamer_11592,Musica,18968.0,9.7
10431,Streamer_9431,Just Chatting,44790.0,6.3
20269,Streamer_19269,Esports,,6.6
14495,Streamer_13495,Arte,41064.0,10.8
5094,Streamer_4094,Arte,28754.0,11.1
12427,Streamer_11427,Just Chatting,11324.0,10.3
5612,Streamer_4612,Musica,5009.0,10.0
11251,Streamer_10251,Arte,13158.0,6.2
5103,Streamer_4103,Just Chatting,38160.0,9.9
7305,Streamer_6305,Arte,23316.0,6.6
19079,Streamer_18079,Gaming,6908.0,2.3
5590,Streamer_4590,Esports,45463.0,3.4
12458,Streamer_11458,Musica,49436.0,5.3
16466,Streamer_15466,Arte,19675.0,9.9
