ID_Envio,Region,Varietal,Destino,Botellas_Exportadas,Ingreso_Dolares
52731,Lujan de Cuyo,Malbec,USA,1001,11255.32919213381
50275,Maipu,Chardonnay,USA,1648,40397.1434294977
52969,Maipu,Malbec,USA,1441,15694.001511442046
52646,Valle de Uco,Chardonnay,USA,1019,15222.132379301338
50233,San Rafael,Syrah,China,1617,25552.61166913815
52609,Valle de Uco,Chardonnay,China,1114,15593.73717476863
52469,San Rafael,Cabernet Sauvignon,UK,1423,26749.00001260315
52924,Maipu,Syrah,USA,1158,12964.88212190812
50100,Lujan de Cuyo,Malbec,USA,1067,12355.903380103096
51821,San Rafael,Malbec,UK,869,
50629,San Rafael,Malbec,China,1574,33007.53083061666
51258,Maipu,Syrah,UK,1493,29483.407581845495
50059,San Rafael,Syrah,USA,1431,22921.161151474036
51776,Maipu,Cabernet Sauvignon,Brasil,870,12913.958499327357
52157,Maipu,Syrah,China,976,18353.888053605544
53459,San Rafael,Malbec,UK,1092,19829.464824680508
50762,San Rafael,Cabernet Sauvignon,Brasil,939,19236.760152904113
53083,Maipu,Chardonnay,UK,1489,29290.217301568846
50502,San Rafael,Cabernet Sauvignon,Brasil,1128,23371.478733386943
52932,Lujan de Cuyo,Malbec,China,1020,12499.00960493453
53255,Maipu,Malbec,USA,1026,17020.483147715986
50000,Maipu,Chardonnay,Brasil,1203,26641.47908553523
51498,Valle de Uco,Malbec,UK,1162,20185.98744892581
50692,Valle de Uco,Syrah,Brasil,1288,22050.803473685384
53062,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1249,28679.09310811084
53013,San Rafael,Malbec,Brasil,1590,24033.196873873178
52944,Valle de Uco,Cabernet Sauvignon,Brasil,1753,25229.794039400767
51087,Valle de Uco,Chardonnay,USA,1200,14932.771795011971
52273,Maipu,Chardonnay,China,773,18045.812436700973
52588,San Rafael,Malbec,Brasil,1115,24842.91299381746
53070,Lujan de Cuyo,Chardonnay,UK,1542,31675.687759483728
50780,Valle de Uco,Syrah,China,877,17710.437018320896
52697,Lujan de Cuyo,Malbec,Brasil,1219,18751.084701056025
50218,Lujan de Cuyo,Syrah,China,1542,33662.7067322717
52839,Maipu,Syrah,USA,1071,15299.56045865904
52772,San Rafael,Syrah,Brasil,1039,18285.48966727935
50693,Valle de Uco,Cabernet Sauvignon,China,1262,15676.013647950764
52142,Lujan de Cuyo,Syrah,UK,974,22352.00796902874
51884,Maipu,Malbec,USA,1154,28579.714720889566
50374,Valle de Uco,Cabernet Sauvignon,China,624,15084.927882871909
52096,Lujan de Cuyo,Cabernet Sauvignon,China,1209,17569.516956782485
53218,Valle de Uco,Chardonnay,USA,1523,28067.10101275081
50256,Valle de Uco,Malbec,UK,1313,22479.43601980429
52737,San Rafael,Malbec,USA,865,12430.820535405051
50067,Maipu,Chardonnay,China,516,6565.074344793382
50576,Valle de Uco,Malbec,USA,1171,26699.97756134209
53496,Lujan de Cuyo,Cabernet Sauvignon,China,1492,34668.929323704855
51917,Valle de Uco,Chardonnay,Brasil,789,9591.971330027021
52979,San Rafael,Syrah,UK,1547,35834.187886121304
50680,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1246,15104.581360994225
52560,San Rafael,Chardonnay,China,1515,37501.95334366751
50530,San Rafael,Chardonnay,Brasil,676,7338.274692357362
52206,San Rafael,Cabernet Sauvignon,UK,965,16048.130011107272
51267,Maipu,Cabernet Sauvignon,UK,1510,29757.81056528195
53303,Maipu,Malbec,UK,1837,23491.587354810064
50226,San Rafael,Cabernet Sauvignon,UK,770,11733.03930279051
50023,Lujan de Cuyo,Malbec,USA,1193,23973.257783017547
51235,San Rafael,Chardonnay,Brasil,1281,19051.028389464052
53096,Valle de Uco,Syrah,China,1368,18891.572923189837
50241,Lujan de Cuyo,Malbec,Brasil,1620,27064.591874262067
51195,San Rafael,Syrah,UK,1079,19018.208575702112
52296,Lujan de Cuyo,Syrah,Brasil,1179,14171.043375053088
51190,Maipu,Chardonnay,UK,988,21129.554579759984
52311,Lujan de Cuyo,Syrah,UK,1469,19999.48252791464
50982,Valle de Uco,Syrah,UK,1227,24243.57968904556
51233,Valle de Uco,Chardonnay,Brasil,1068,18007.888629013964
52771,Valle de Uco,Chardonnay,USA,1667,
51286,Maipu,Chardonnay,USA,1110,16823.982484388755
51197,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1460,32669.56566400249
51062,Maipu,Syrah,China,1272,24630.84072674072
50041,Lujan de Cuyo,Malbec,Brasil,1431,32784.692678494066
50086,Valle de Uco,Chardonnay,UK,1349,28151.768116069718
51203,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1096,18220.7620473844
51027,San Rafael,Cabernet Sauvignon,USA,928,21849.021295375598
50640,San Rafael,Chardonnay,USA,1208,25148.296386712125
50586,Maipu,Malbec,USA,955,13506.560894283059
50784,Lujan de Cuyo,Syrah,Brasil,933,16640.05546305247
52417,Maipu,Malbec,USA,1036,23427.8237123261
50696,Maipu,Chardonnay,USA,770,11027.627085488766
53308,Valle de Uco,Chardonnay,UK,1584,17123.272036573344
50625,Lujan de Cuyo,Chardonnay,Brasil,1397,26868.461307469624
50136,Valle de Uco,Chardonnay,USA,28298,20574.487060049836
50119,San Rafael,Malbec,China,1068,12868.848222960101
50971,Maipu,Malbec,Brasil,1273,19308.421171238955
50018,Lujan de Cuyo,Chardonnay,UK,943,16720.41776350013
50324,San Rafael,Cabernet Sauvignon,UK,1333,26878.791607611332
53481,Maipu,Syrah,UK,833,17839.160763299253
51843,Valle de Uco,Cabernet Sauvignon,Brasil,934,11266.767666645133
51053,Lujan de Cuyo,Chardonnay,Brasil,1095,17324.547713430642
52865,San Rafael,Chardonnay,UK,1448,26190.63085376296
52225,Maipu,Syrah,Brasil,1532,15868.203581887565
50306,Lujan de Cuyo,Syrah,UK,1411,30134.012328901612
50282,Lujan de Cuyo,Syrah,Brasil,1277,22362.83245285034
50462,Lujan de Cuyo,Cabernet Sauvignon,USA,1163,21724.273279943067
51251,San Rafael,Malbec,USA,1703,17388.897332487933
52516,Valle de Uco,Malbec,China,884,15207.16422436236
53304,Maipu,Syrah,UK,1358,24301.929954975494
50857,Maipu,Malbec,China,1462,23278.128672373397
52314,Maipu,Chardonnay,UK,1203,25301.292750250108
50725,Valle de Uco,Cabernet Sauvignon,China,1482,16971.09169300348
51350,San Rafael,Chardonnay,USA,1823,19490.146792981348
50701,Maipu,Malbec,China,1442,19442.516185175395
53309,Maipu,Cabernet Sauvignon,UK,1435,19126.755565725118
53317,Maipu,Chardonnay,China,809,11134.07798666665
51173,Valle de Uco,Chardonnay,China,1091,18116.55486671008
50566,Maipu,Chardonnay,UK,1626,30306.06866115318
52905,Lujan de Cuyo,Chardonnay,Brasil,747,12443.685302620876
50391,Maipu,Cabernet Sauvignon,Brasil,961,20024.768806105054
52809,Lujan de Cuyo,Syrah,China,1481,30644.499089218003
50577,Lujan de Cuyo,Cabernet Sauvignon,UK,1695,20177.612729283686
52264,Maipu,Syrah,USA,1027,11830.857036356783
51599,San Rafael,Syrah,Brasil,910,19334.1309343799
52595,Maipu,Chardonnay,USA,977,10010.027909904837
50669,Valle de Uco,Cabernet Sauvignon,UK,1255,21868.795357348154
53297,San Rafael,Malbec,Brasil,1202,29563.548985360718
52185,Maipu,Chardonnay,Brasil,513,8524.84856842313
50337,Maipu,Syrah,UK,896,15339.475907915077
52110,Valle de Uco,Syrah,Brasil,1062,22263.647281640813
52528,San Rafael,Syrah,UK,1440,18848.30865908046
51456,Valle de Uco,Syrah,China,1074,24469.295884015253
50860,Lujan de Cuyo,Cabernet Sauvignon,China,931,14400.555731202227
52545,Valle de Uco,Chardonnay,China,905,9675.562679938876
53320,San Rafael,Malbec,China,1266,31387.992774900726
51192,San Rafael,Syrah,China,1515,28822.615117828223
51693,Maipu,Malbec,UK,1313,24428.855354529267
53350,Valle de Uco,Chardonnay,China,1333,25970.740484671023
50372,Maipu,Chardonnay,China,852,18553.142729852367
52131,Maipu,Malbec,China,1210,13994.888919839841
52472,San Rafael,Chardonnay,Brasil,1040,22219.428219162895
52879,San Rafael,Chardonnay,USA,979,14757.347484069038
50855,Maipu,Chardonnay,China,982,24100.528285644494
50287,Maipu,Cabernet Sauvignon,Brasil,1710,27245.82992652198
53368,Maipu,Chardonnay,UK,1213,22331.50740664683
52215,Valle de Uco,Malbec,Brasil,1406,30704.505125449483
50883,San Rafael,Cabernet Sauvignon,China,979,24394.977995277535
52489,Valle de Uco,Chardonnay,UK,1254,13944.99966048638
50084,Maipu,Cabernet Sauvignon,Brasil,1442,15740.298728255968
52494,San Rafael,Malbec,UK,1234,30129.455908835836
52880,Maipu,Malbec,UK,677,9419.770482508862
53409,Lujan de Cuyo,Syrah,USA,125,1472.1470420573
50080,San Rafael,Chardonnay,Brasil,1515,19072.954392305506
53009,Lujan de Cuyo,Cabernet Sauvignon,UK,1112,11516.33351853632
50459,Maipu,Chardonnay,USA,1482,27114.96616144174
51377,San Rafael,Cabernet Sauvignon,China,1180,24826.75893774634
53017,Lujan de Cuyo,Chardonnay,China,1118,24641.243069332122
50607,San Rafael,Malbec,China,36370,23933.725731451235
51928,Valle de Uco,Chardonnay,USA,1403,34926.64287520152
52530,Valle de Uco,Cabernet Sauvignon,China,1440,19993.49114366844
52278,Lujan de Cuyo,Chardonnay,China,1152,12086.056141541943
52594,Valle de Uco,Syrah,China,1198,24220.188585362517
52716,Maipu,Chardonnay,USA,1349,18116.786706463725
50639,San Rafael,Cabernet Sauvignon,UK,1450,17880.925783388982
51718,Valle de Uco,Syrah,UK,1310,15310.571287632061
51530,San Rafael,Chardonnay,Brasil,1052,22453.493258332433
52733,San Rafael,Syrah,UK,789,13152.29538388375
53460,San Rafael,Chardonnay,USA,589,13101.298847208653
53193,Maipu,Syrah,China,1453,19873.354575308444
52517,Lujan de Cuyo,Syrah,USA,496,7446.19230325495
52136,Valle de Uco,Chardonnay,USA,1029,13860.671466155418
51968,Valle de Uco,Syrah,UK,832,15187.80647199113
50092,San Rafael,Chardonnay,Brasil,1495,17422.75900513693
52195,Lujan de Cuyo,Syrah,UK,1446,32073.2885071614
50421,Lujan de Cuyo,Syrah,UK,811,19683.267807774464
51064,San Rafael,Chardonnay,USA,1275,28651.187592206606
53385,Valle de Uco,Malbec,UK,1120,23619.1653921105
52307,Lujan de Cuyo,Malbec,UK,924,14380.62765858141
52826,Valle de Uco,Cabernet Sauvignon,Brasil,1398,25835.087294453
50859,Maipu,Chardonnay,UK,1240,26391.306233442356
52968,San Rafael,Chardonnay,Brasil,377,6361.9390587558955
50339,Valle de Uco,Syrah,USA,1820,22123.439655033486
51122,Valle de Uco,Cabernet Sauvignon,China,1412,20607.040273156552
52564,San Rafael,Syrah,Brasil,1024,10773.024634082905
50341,Lujan de Cuyo,Cabernet Sauvignon,UK,1339,24314.277389033436
53182,Lujan de Cuyo,Malbec,UK,860,15641.630425181576
50070,Valle de Uco,Cabernet Sauvignon,USA,1176,13322.859902752309
51474,Valle de Uco,Syrah,USA,1273,22472.76527950325
52653,Maipu,Syrah,UK,869,8849.424804156708
52552,Lujan de Cuyo,Cabernet Sauvignon,USA,1201,16511.44417154093
50122,San Rafael,Syrah,China,1068,14095.875984983315
50545,Maipu,Malbec,USA,1400,19765.145533313385
50386,Maipu,Syrah,China,1152,25409.024323936395
53486,Maipu,Malbec,UK,1059,
51375,Valle de Uco,Chardonnay,Brasil,1098,20393.348029691973
53050,Valle de Uco,Malbec,Brasil,844,14282.442244040441
50318,Valle de Uco,Cabernet Sauvignon,UK,989,19727.717286017698
50201,Lujan de Cuyo,Chardonnay,Brasil,1318,23284.080460874473
53336,Valle de Uco,Malbec,UK,999,16250.46039273782
51311,Maipu,Cabernet Sauvignon,China,961,13843.260890898555
50219,Valle de Uco,Cabernet Sauvignon,USA,1384,31967.60549564157
51000,Maipu,Chardonnay,UK,1360,18290.79241945882
52707,Maipu,Malbec,Brasil,1534,25813.44374248137
51958,Lujan de Cuyo,Chardonnay,USA,1040,24145.516681833888
50818,San Rafael,Chardonnay,UK,1769,27712.354116802777
50608,Maipu,Syrah,USA,1284,22315.740642736724
51519,San Rafael,Syrah,China,1303,25870.20965666948
51214,San Rafael,Malbec,Brasil,903,9111.512075847246
50648,Maipu,Cabernet Sauvignon,China,1093,13451.002047278354
51985,San Rafael,Chardonnay,UK,828,17164.241504937632
50454,Maipu,Syrah,Brasil,1067,24718.32271859649
52790,Maipu,Chardonnay,Brasil,1777,41043.84320072811
50656,San Rafael,Syrah,USA,1465,20188.374820509092
51177,San Rafael,Cabernet Sauvignon,Brasil,956,17811.191131288815
50889,Lujan de Cuyo,Syrah,USA,721,17725.277220265536
50010,San Rafael,Chardonnay,China,1073,26753.419994544718
53454,Lujan de Cuyo,Malbec,China,1873,38907.89608149836
51299,Valle de Uco,Syrah,Brasil,977,10086.635856537663
50327,Lujan de Cuyo,Chardonnay,China,1344,
52141,Lujan de Cuyo,Chardonnay,USA,1316,18565.73112751956
50766,Valle de Uco,Chardonnay,UK,1079,15548.324015684224
53080,Valle de Uco,Cabernet Sauvignon,UK,1116,11250.546621782842
50573,Maipu,Chardonnay,USA,1399,34327.72035346159
52609,Valle de Uco,Chardonnay,China,1114,15593.73717476863
50539,Valle de Uco,Syrah,Brasil,919,20865.915261244638
51808,San Rafael,Malbec,China,1625,18481.89436706264
50301,San Rafael,Syrah,Brasil,1668,41463.41689310923
50747,Valle de Uco,Chardonnay,China,1706,35439.25814362456
50584,San Rafael,Syrah,Brasil,1405,28792.82749790732
50815,Maipu,Chardonnay,China,873,15156.760255532972
50130,San Rafael,Cabernet Sauvignon,China,1254,15685.719467046249
52495,Lujan de Cuyo,Syrah,Brasil,854,17902.748098252905
51003,San Rafael,Syrah,UK,1108,20984.89689790319
50043,San Rafael,Malbec,USA,1030,15756.803813978604
53347,Lujan de Cuyo,Chardonnay,China,1322,14985.54101253391
51555,San Rafael,Chardonnay,UK,1431,16792.800546624745
50882,San Rafael,Chardonnay,USA,909,21634.5484318445
52422,Valle de Uco,Syrah,UK,1510,24720.76123470064
52861,San Rafael,Syrah,Brasil,1463,31336.95108948114
52326,San Rafael,Chardonnay,USA,931,14021.220766421851
51851,Lujan de Cuyo,Syrah,China,1579,33572.56910922686
52398,Lujan de Cuyo,Chardonnay,UK,1160,21753.67824912043
52457,Maipu,Chardonnay,USA,1132,11791.2536358473
50401,Lujan de Cuyo,Chardonnay,China,1264,28786.13180957655
50719,Lujan de Cuyo,Chardonnay,China,1787,41394.19746192215
52050,Lujan de Cuyo,Chardonnay,USA,1149,28251.13112660645
51920,Lujan de Cuyo,Malbec,China,1101,27473.7330391184
53478,Maipu,Cabernet Sauvignon,Brasil,787,14074.054395285375
53397,Valle de Uco,Cabernet Sauvignon,Brasil,1193,21779.22042337066
50081,Maipu,Syrah,Brasil,1273,27829.39398686347
51525,Valle de Uco,Chardonnay,UK,1342,16000.129091646339
53340,Lujan de Cuyo,Cabernet Sauvignon,UK,989,24198.078919993008
52350,Valle de Uco,Malbec,USA,1444,25920.42921292515
51246,San Rafael,Malbec,Brasil,1191,25435.8452891985
51524,Valle de Uco,Syrah,Brasil,1920,28605.4649900632
51654,Lujan de Cuyo,Malbec,UK,1246,29570.563765162493
52781,San Rafael,Syrah,Brasil,1084,11681.500846540534
51118,San Rafael,Cabernet Sauvignon,UK,1132,17815.41044966953
51597,Valle de Uco,Cabernet Sauvignon,USA,985,22431.992512563913
52429,Maipu,Syrah,USA,998,19780.94816417355
50691,San Rafael,Syrah,Brasil,1263,14362.673405643147
53406,Maipu,Cabernet Sauvignon,USA,974,13335.347191480707
52227,San Rafael,Chardonnay,China,1115,22931.013010485844
52846,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1713,22469.973559327365
50194,Valle de Uco,Cabernet Sauvignon,Brasil,549,6841.832612762301
50148,San Rafael,Chardonnay,USA,1277,25845.926497622535
53312,Lujan de Cuyo,Malbec,China,1427,21346.54624806436
52167,Valle de Uco,Chardonnay,China,1631,35860.48375147572
50104,Lujan de Cuyo,Malbec,China,1433,32149.922010128153
50564,San Rafael,Cabernet Sauvignon,China,584,10714.841408739234
50485,Maipu,Syrah,China,1381,23383.847895807736
51593,Lujan de Cuyo,Malbec,UK,1040,20948.63132578136
52074,Maipu,Malbec,Brasil,1471,26462.912204871944
50861,San Rafael,Cabernet Sauvignon,UK,739,10173.583411600523
51108,Lujan de Cuyo,Malbec,China,1048,22167.718054820747
50603,Valle de Uco,Chardonnay,USA,827,9108.793452902364
51100,San Rafael,Cabernet Sauvignon,UK,1509,31773.065728733185
53265,San Rafael,Chardonnay,China,1012,10915.124779488722
50759,Maipu,Cabernet Sauvignon,UK,764,8527.191170829887
51605,Lujan de Cuyo,Syrah,USA,1223,
52740,San Rafael,Malbec,Brasil,1247,25912.84182729776
52290,San Rafael,Syrah,China,1494,26444.313716671175
50430,Maipu,Cabernet Sauvignon,Brasil,1068,18672.676116104
50951,San Rafael,Chardonnay,USA,1463,31446.671061072328
52282,San Rafael,Syrah,Brasil,819,13908.391835097436
50962,Lujan de Cuyo,Malbec,Brasil,921,18308.484429016462
52680,Lujan de Cuyo,Syrah,China,1361,19032.51508622213
52744,San Rafael,Cabernet Sauvignon,UK,1548,22114.376771182615
50512,Valle de Uco,Chardonnay,USA,1235,29727.25911698691
52519,Lujan de Cuyo,Cabernet Sauvignon,Brasil,742,15010.523261723823
51698,San Rafael,Syrah,Brasil,1092,23429.19532509745
51232,Maipu,Malbec,UK,1442,19652.7783946134
51619,Lujan de Cuyo,Malbec,Brasil,1255,20900.56708118768
52774,Lujan de Cuyo,Malbec,UK,1250,25785.45431952853
53128,Lujan de Cuyo,Cabernet Sauvignon,China,1198,13754.50862730801
50726,San Rafael,Syrah,UK,1477,16688.835388677813
52987,Lujan de Cuyo,Cabernet Sauvignon,China,861,14215.240366315178
53263,Lujan de Cuyo,Chardonnay,UK,701,11881.494744434527
50478,Lujan de Cuyo,Cabernet Sauvignon,Brasil,1103,25915.79268590375
52064,Valle de Uco,Chardonnay,USA,1459,30508.68057857088
50460,Lujan de Cuyo,Chardonnay,UK,868,12738.032341579317
51182,Maipu,Chardonnay,China,1122,15185.558057919689
50156,San Rafael,Cabernet Sauvignon,USA,1500,25074.29279643513
51626,Valle de Uco,Syrah,USA,1044,19543.83642204598
50261,Maipu,Cabernet Sauvignon,Brasil,1052,15872.648982443981
53364,Maipu,Cabernet Sauvignon,USA,1681,27171.63808410541
50358,Maipu,Syrah,Brasil,1503,21437.906913393854
50865,Maipu,Chardonnay,USA,1398,19048.24096695838
50634,Valle de Uco,Chardonnay,UK,937,10528.491890346406
51230,Lujan de Cuyo,Cabernet Sauvignon,UK,1178,14171.985696280057
52435,Lujan de Cuyo,Cabernet Sauvignon,China,955,16021.037710261113
52871,Lujan de Cuyo,Chardonnay,China,1338,18297.252313576573
52045,Lujan de Cuyo,Chardonnay,China,579,13677.737756479657
51364,Maipu,Syrah,USA,1184,13044.845243873848
52701,Lujan de Cuyo,Malbec,USA,1260,24460.56896245276
51150,San Rafael,Malbec,China,1217,19659.856772318595
51554,San Rafael,Syrah,China,1426,35090.594231940086
51079,San Rafael,Syrah,China,1089,15366.308154227212
51255,Maipu,Chardonnay,USA,1182,18876.981685763345
53161,Valle de Uco,Cabernet Sauvignon,UK,1744,42901.001351941
52674,Lujan de Cuyo,Syrah,UK,1233,21984.89223256935
52312,Maipu,Cabernet Sauvignon,China,1189,12703.9658655244
51229,Maipu,Cabernet Sauvignon,UK,954,14269.815687322394
50832,Lujan de Cuyo,Syrah,UK,1049,14548.504665461283
50929,Maipu,Chardonnay,UK,1768,29776.085086566192
52073,Lujan de Cuyo,Cabernet Sauvignon,USA,1435,17031.94846479149
52981,Valle de Uco,Malbec,Brasil,669,8423.435042653253
52884,Lujan de Cuyo,Syrah,USA,1012,13337.966734219402
52112,San Rafael,Chardonnay,USA,1008,10880.45028505411
52760,Lujan de Cuyo,Chardonnay,UK,1000,13120.681988456186
51983,Lujan de Cuyo,Chardonnay,UK,1374,19724.223178088112
51863,Lujan de Cuyo,Cabernet Sauvignon,China,1039,11153.887642756948
52060,San Rafael,Chardonnay,China,1120,13510.317006907155
52004,San Rafael,Malbec,USA,983,16057.143792779114
52114,Valle de Uco,Syrah,USA,1266,19850.921508064792
50809,San Rafael,Syrah,China,1278,22981.954752477726
51222,Lujan de Cuyo,Chardonnay,Brasil,487,9873.471882539405
51710,Valle de Uco,Syrah,Brasil,1374,31880.766966230654
50211,Valle de Uco,Chardonnay,Brasil,1161,16707.807282968253
53100,Lujan de Cuyo,Cabernet Sauvignon,China,996,15960.966522487484
50074,Lujan de Cuyo,Malbec,Brasil,1663,38447.36029724304
50157,San Rafael,Chardonnay,USA,1019,12639.701672118386
51274,San Rafael,Malbec,China,1123,21781.70495755769
51995,Lujan de Cuyo,Malbec,USA,921,13642.643321243473
53236,Lujan de Cuyo,Cabernet Sauvignon,China,1235,13788.655035677017
52089,Valle de Uco,Cabernet Sauvignon,China,1250,13527.741307285372
51966,San Rafael,Syrah,UK,630,14102.087844172076
53124,Lujan de Cuyo,Cabernet Sauvignon,USA,728,13200.26954066181
51546,Maipu,Chardonnay,UK,1413,26896.20597671907
52334,Valle de Uco,Syrah,Brasil,895,21401.86162859013
53319,San Rafael,Cabernet Sauvignon,USA,1039,10949.071785012877
51683,Valle de Uco,Chardonnay,China,971,23915.239143978983
50541,Valle de Uco,Malbec,UK,1038,23935.97949571525
52274,Maipu,Malbec,USA,1655,22989.124100658024
51700,San Rafael,Cabernet Sauvignon,USA,1098,16122.456585748225
52069,Lujan de Cuyo,Malbec,UK,1335,22900.878046937352
51792,Lujan de Cuyo,Chardonnay,UK,1162,26895.41389025134
53024,Valle de Uco,Cabernet Sauvignon,China,1222,19896.95333318561
51651,Maipu,Chardonnay,USA,1567,18680.4598549302
50405,San Rafael,Chardonnay,China,1446,15958.36060091659
50730,Lujan de Cuyo,Cabernet Sauvignon,China,1215,24129.666701294987
51114,Valle de Uco,Syrah,China,1186,29404.79149899053
51507,Valle de Uco,Chardonnay,USA,1187,14863.280721162484
51228,Valle de Uco,Chardonnay,China,1107,20049.307312486893
51767,Lujan de Cuyo,Syrah,Brasil,1032,12364.770602376278
50456,San Rafael,Malbec,Brasil,816,10552.11975105781
50021,Valle de Uco,Syrah,UK,1688,22983.204854469062
52404,Lujan de Cuyo,Chardonnay,USA,1319,21246.404808286454
50537,San Rafael,Syrah,China,1432,32228.902515670216
52305,Valle de Uco,Chardonnay,Brasil,1161,24893.618810033327
51342,Valle de Uco,Chardonnay,China,1214,29739.799124798064
51416,Maipu,Syrah,UK,1180,24066.834913588227
53286,Lujan de Cuyo,Syrah,UK,1604,20827.65783776875
52201,Valle de Uco,Chardonnay,UK,757,8206.388489824447
50895,San Rafael,Malbec,UK,1369,31773.113036542672
51831,Maipu,Cabernet Sauvignon,China,1026,22257.24465796351
51341,San Rafael,Chardonnay,USA,1029,14466.92587484513
51042,Lujan de Cuyo,Malbec,UK,1047,19484.537419088872
52693,Lujan de Cuyo,Chardonnay,China,1666,36614.935062879435
